﻿id;age_group_id;is_pregnant;is_breastfeeding;gender_id;nutrient_id;activity_level_id;unit_id;lower_limit;target;upper_limit;description;foot_note
590;3;0;0;2;;;ug;40;;80;;
591;3;0;0;1;;;ug;40;;80;;
592;4;0;0;2;;;ug;50;;100;;
593;4;0;0;1;;;ug;50;;100;;
594;5;0;0;2;;;ug;50;;100;;
595;5;0;0;1;;;ug;50;;100;;
596;6;0;0;2;;;ug;50;;100;;
597;6;0;0;1;;;ug;50;;100;;
598;7;0;0;2;;;ug;50;;100;;
599;7;0;0;1;;;ug;50;;100;;
600;8;0;0;2;;;ug;50;;100;;
601;8;0;0;1;;;ug;50;;100;;
602;9;0;0;2;;;ug;50;;100;;
603;9;0;0;1;;;ug;50;;100;;
604;10;0;0;2;;;ug;50;;100;;
605;10;0;0;1;;;ug;50;;100;;
606;8;1;0;1;;;ug;50;;100;;
607;8;1;0;1;;;ug;50;;100;;
608;8;1;0;1;;;ug;50;;100;;
609;8;0;1;1;;;ug;50;;100;;
610;1;0;0;2;26;;mg;;400;;;
611;1;0;0;1;26;;mg;;400;;;
612;2;0;0;2;26;;mg;;500;;;
613;2;0;0;1;26;;mg;;500;;;
614;3;0;0;2;26;;mg;;750;;;
615;3;0;0;1;26;;mg;;750;;;
616;4;0;0;2;26;;mg;;1100;;;
617;4;0;0;1;26;;mg;;1100;;;
618;5;0;0;2;26;;mg;;1400;;;
619;5;0;0;1;26;;mg;;1400;;;
620;6;0;0;2;26;;mg;;1500;;;
621;6;0;0;1;26;;mg;;1500;;;
622;7;0;0;2;26;;mg;;1500;;;
623;7;0;0;1;26;;mg;;1500;;;
624;8;0;0;2;26;;mg;;1500;;;
625;8;0;0;1;26;;mg;;1500;;;
626;9;0;0;2;26;;mg;;1500;;;
627;9;0;0;1;26;;mg;;1500;;;
628;10;0;0;2;26;;mg;;1500;;;
629;10;0;0;1;26;;mg;;1500;;;
630;8;1;0;1;26;;mg;;1500;;;
631;8;1;0;1;26;;mg;;1500;;;
632;8;1;0;1;26;;mg;;1500;;;
633;8;0;1;1;26;;mg;;1500;;;
634;1;0;0;2;15;;mg;;8;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
635;1;0;0;1;15;;mg;;8;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
636;2;0;0;2;15;;mg;;9;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
637;2;0;0;1;15;;mg;;9;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
638;3;0;0;2;15;;mg;;11;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
639;3;0;0;1;15;;mg;;10;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
640;4;0;0;2;15;;mg;;13;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
641;4;0;0;1;15;;mg;;11;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
642;5;0;0;2;15;;mg;;15;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
643;5;0;0;1;15;;mg;;13;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
644;6;0;0;2;15;;mg;;17;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
645;6;0;0;1;15;;mg;;13;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
646;7;0;0;2;15;;mg;;16;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
647;7;0;0;1;15;;mg;;13;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
648;8;0;0;2;15;;mg;;15;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
649;8;0;0;1;15;;mg;;12;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
650;9;0;0;2;15;;mg;;15;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
651;9;0;0;1;15;;mg;;11;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
652;10;0;0;2;15;;mg;;14;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
653;10;0;0;1;15;;mg;;11;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
654;8;1;0;1;15;;mg;;13;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan
655;8;1;0;1;15;;mg;;14;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
656;8;1;0;1;15;;mg;;16;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
657;8;0;1;1;15;;mg;;16;;;1 mg Vitamin B3 Niacin, Nicotinsäure-Äquivalent = 1 mg Vitamin B3 Niacin, Nicotinsäure = 60 mg Tryptophan Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 500 kcal/Tag für ausschließliches Stillen während der ersten 4 bis 6 Monate.
658;1;0;0;2;17;;mg;;4;;;
659;1;0;0;1;17;;mg;;4;;;
660;2;0;0;2;17;;mg;;4;;;
661;2;0;0;1;17;;mg;;4;;;
662;3;0;0;2;17;;mg;;4;;;
663;3;0;0;1;17;;mg;;4;;;
664;4;0;0;2;17;;mg;;5;;;
665;4;0;0;1;17;;mg;;5;;;
666;5;0;0;2;17;;mg;;5;;;
667;5;0;0;1;17;;mg;;5;;;
668;6;0;0;2;17;;mg;;5;;;
669;6;0;0;1;17;;mg;;5;;;
670;7;0;0;2;17;;mg;;5;;;
671;7;0;0;1;17;;mg;;5;;;
672;8;0;0;2;17;;mg;;5;;;
673;8;0;0;1;17;;mg;;5;;;
674;9;0;0;2;17;;mg;;5;;;
675;9;0;0;1;17;;mg;;5;;;
676;10;0;0;2;17;;mg;;5;;;
677;10;0;0;1;17;;mg;;5;;;
678;8;1;0;1;17;;mg;;5;;;
679;8;1;0;1;17;;mg;;5;;;
680;8;1;0;1;17;;mg;;5;;;
681;8;0;1;1;17;;mg;;7;;;
682;1;0;0;2;30;;mg;;330;;;
683;1;0;0;1;30;;mg;;330;;;
684;2;0;0;2;30;;mg;;410;;;
685;2;0;0;1;30;;mg;;410;;;
686;3;0;0;2;30;;mg;;500;;;
687;3;0;0;1;30;;mg;;500;;;
688;4;0;0;2;30;;mg;;610;;;
689;4;0;0;1;30;;mg;;610;;;
690;5;0;0;2;30;;mg;;660;;;
691;5;0;0;1;30;;mg;;660;;;
692;6;0;0;2;30;;mg;;660;;;
693;6;0;0;1;30;;mg;;660;;;
694;7;0;0;2;30;;mg;;550;;;
695;7;0;0;1;30;;mg;;550;;;
696;8;0;0;2;30;;mg;;550;;;
697;8;0;0;1;30;;mg;;550;;;
698;9;0;0;2;30;;mg;;550;;;
699;9;0;0;1;30;;mg;;550;;;
700;10;0;0;2;30;;mg;;550;;;
701;10;0;0;1;30;;mg;;550;;;
702;8;1;0;1;30;;mg;;550;;;Schwangere und Stillende < 19 Jahre 660 mg
703;8;1;0;1;30;;mg;;550;;;Schwangere und Stillende < 19 Jahre 660 mg
704;8;1;0;1;30;;mg;;550;;;Schwangere und Stillende < 19 Jahre 660 mg
705;8;0;1;1;30;;mg;;550;;;Schwangere und Stillende < 19 Jahre 660 mg
706;1;0;0;2;3;;g/kg KG;;1,0;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
707;1;0;0;1;3;;g/kg KG;;1,0;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
708;2;0;0;2;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
709;2;0;0;1;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
710;3;0;0;2;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
711;3;0;0;1;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
712;4;0;0;2;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
713;4;0;0;1;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
714;5;0;0;2;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
715;5;0;0;1;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
716;6;0;0;2;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
717;6;0;0;1;3;;g/kg KG;;0,8;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
718;7;0;0;2;3;;g/kg KG;;0,8;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
719;7;0;0;1;3;;g/kg KG;;0,8;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
720;8;0;0;2;3;;g/kg KG;;0,8;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
721;8;0;0;1;3;;g/kg KG;;0,8;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
722;9;0;0;2;3;;g/kg KG;;0,8;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
723;9;0;0;1;3;;g/kg KG;;0,8;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
724;10;0;0;2;3;;g/kg KG;;1,0;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
725;10;0;0;1;3;;g/kg KG;;1,0;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
726;8;1;0;1;3;;g/kg KG;;0,8;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
727;8;1;0;1;3;;g/kg KG;;0,9;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
728;8;1;0;1;3;;g/kg KG;;1,0;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
729;8;0;1;1;3;;g/kg KG;;1,2;;;"KG = Körpergewicht; Die Angaben beziehen sich auf Normalgewicht; bei Übergewicht (BMI > 25 kg/m2 bei Erwachsenen) sollte das Normalgewicht für die Berechnung zugrunde gelegt werden."
730;1;0;0;2;14;;mg;;0,7;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
731;1;0;0;1;14;;mg;;0,7;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
732;2;0;0;2;14;;mg;;0,8;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
733;2;0;0;1;14;;mg;;0,8;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
734;3;0;0;2;14;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
735;3;0;0;1;14;;mg;;0,9;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
736;4;0;0;2;14;;mg;;1,1;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
737;4;0;0;1;14;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
738;5;0;0;2;14;;mg;;1,4;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
739;5;0;0;1;14;;mg;;1,1;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
740;6;0;0;2;14;;mg;;1,6;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
741;6;0;0;1;14;;mg;;1,2;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
742;7;0;0;2;14;;mg;;1,4;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
743;7;0;0;1;14;;mg;;1,1;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
744;8;0;0;2;14;;mg;;1,4;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
745;8;0;0;1;14;;mg;;1,1;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
746;9;0;0;2;14;;mg;;1,3;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
747;9;0;0;1;14;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
748;10;0;0;2;14;;mg;;1,3;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
749;10;0;0;1;14;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
750;8;1;0;1;14;;mg;;1,1;;;
751;8;1;0;1;14;;mg;;1,3;;;Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
752;8;1;0;1;14;;mg;;1,4;;;Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
753;8;0;1;1;14;;mg;;1,4;;;Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 500 kcal/Tag für ausschließliches Stillen während der ersten 4 bis 6 Monate.
754;1;0;0;2;;;ug;;15;;;
755;1;0;0;1;;;ug;;15;;;
756;2;0;0;2;;;ug;;20;;;
757;2;0;0;1;;;ug;;20;;;
758;3;0;0;2;;;ug;;30;;;
759;3;0;0;1;;;ug;;30;;;
760;4;0;0;2;;;ug;;45;;;
761;4;0;0;1;;;ug;;45;;;
762;5;0;0;2;;;ug;;60;;;
763;5;0;0;1;;;ug;;60;;;
764;6;0;0;2;;;ug;;70;;;
765;6;0;0;1;;;ug;;60;;;
766;7;0;0;2;;;ug;;70;;;
767;7;0;0;1;;;ug;;60;;;
768;8;0;0;2;;;ug;;70;;;
769;8;0;0;1;;;ug;;60;;;
770;9;0;0;2;;;ug;;70;;;
771;9;0;0;1;;;ug;;60;;;
772;10;0;0;2;;;ug;;70;;;
773;10;0;0;1;;;ug;;60;;;
774;8;1;0;1;;;ug;;60;;;
775;8;1;0;1;;;ug;;60;;;
776;8;1;0;1;;;ug;;60;;;
777;8;0;1;1;;;ug;;75;;;
778;1;0;0;2;13;;mg;;0,6;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
779;1;0;0;1;13;;mg;;0,6;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
780;2;0;0;2;13;;mg;;0,7;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
781;2;0;0;1;13;;mg;;0,7;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
782;3;0;0;2;13;;mg;;0,9;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
783;3;0;0;1;13;;mg;;0,8;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
784;4;0;0;2;13;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
785;4;0;0;1;13;;mg;;0,9;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
786;5;0;0;2;13;;mg;;1,2;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
787;5;0;0;1;13;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
788;6;0;0;2;13;;mg;;1,4;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
789;6;0;0;1;13;;mg;;1,1;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
790;7;0;0;2;13;;mg;;1,3;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
791;7;0;0;1;13;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
792;8;0;0;2;13;;mg;;1,2;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
793;8;0;0;1;13;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
794;9;0;0;2;13;;mg;;1,2;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
795;9;0;0;1;13;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
796;10;0;0;2;13;;mg;;1,1;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
797;10;0;0;1;13;;mg;;1,0;;;Zugrunde gelegt wurden die alters- und geschlechtsspezifischen Richtwerte für die Energiezufuhr (PAL-Wert 1,4).
798;8;1;0;1;13;;mg;;1,0;;;
799;8;1;0;1;13;;mg;;1,2;;;Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
800;8;1;0;1;13;;mg;;1,3;;;Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 250 kcal/Tag während des 2. Trimesters und von 500 kcal/Tag während des 3. Trimesters der Schwangerschaft.
801;8;0;1;1;13;;mg;;1,3;;;Unter Berücksichtigung des Richtwerts für Frauen von 19 bis unter 25 Jahren (PAL-Wert 1,4) und Zulage von 500 kcal/Tag für ausschließliches Stillen während der ersten 4 bis 6 Monate.
802;1;0;0;2;9;;ug;;300;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
803;1;0;0;1;9;;ug;;300;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
804;2;0;0;2;9;;ug;;350;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
805;2;0;0;1;9;;ug;;350;;;Berechnungsgrundlage: 1 µg Retinolaktivitätsäquivalent (retinol activity equivalent, RAE) = 1 µg Retinol = 12 µg β-Carotin = 24 µg andere Provitamin-A-Carotinoide.
