﻿Bevölkerungsgruppe;age_group_id;is_pregnant;is_breastfeeding;Geschlecht;gender_id;Nährstoff;nutrient_id;activity_level_id;Referenzwert;lower_limit;target;upper_limit;Einheit;unit_code;Bemerkung;Kategorie;Fussnoten;foot_note
25 bis unter 51 Jahre;8;;;Männlich;2;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;;
51 bis unter 65 Jahre;9;;;Männlich;2;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;;
65 Jahre und älter;10;;;Männlich;2;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;;
65 Jahre und älter;10;;;Weiblich;1;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;;
1. Trimester;8;1;;Weiblich;1;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;q;Schwangere und Stillende < 19 Jahre 1200 mg
2. Trimester;8;1;;Weiblich;1;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;q;Schwangere und Stillende < 19 Jahre 1200 mg
3. Trimester;8;1;;Weiblich;1;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;q;Schwangere und Stillende < 19 Jahre 1200 mg
Stillende;8;;1;Weiblich;1;Calcium;28;;#;;1000;;mg/Tag;mg;;Empfohlene Zufuhr;q;Schwangere und Stillende < 19 Jahre 1200 mg
1 bis unter 4 Jahre;1;;;Männlich;2;Chlorid;32;;#;;600;;mg/Tag;mg;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Chlorid;32;;#;;600;;mg/Tag;mg;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Männlich;2;Chlorid;32;;#;;750;;mg/Tag;mg;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Chlorid;32;;#;;750;;mg/Tag;mg;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Männlich;2;Chlorid;32;;#;;1150;;mg/Tag;mg;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Chlorid;32;;#;;1150;;mg/Tag;mg;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Männlich;2;Chlorid;32;;#;;1700;;mg/Tag;mg;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Chlorid;32;;#;;1700;;mg/Tag;mg;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Männlich;2;Chlorid;32;;#;;2150;;mg/Tag;mg;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Chlorid;32;;#;;2150;;mg/Tag;mg;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Männlich;2;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Männlich;2;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Weiblich;1;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Männlich;2;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Männlich;2;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
65 Jahre und älter;10;;;Männlich;2;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
65 Jahre und älter;10;;;Weiblich;1;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
1. Trimester;8;1;;Weiblich;1;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
2. Trimester;8;1;;Weiblich;1;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
3. Trimester;8;1;;Weiblich;1;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
Stillende;8;;1;Weiblich;1;Chlorid;32;;#;;2300;;mg/Tag;mg;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Männlich;2;Chrom;;;20-60;20;;60;µg/Tag;ug;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Chrom;;;20-60;20;;60;µg/Tag;ug;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Männlich;2;Chrom;;;20-80;20;;80;µg/Tag;ug;;Schätzwert;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Chrom;;;20-80;20;;80;µg/Tag;ug;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Männlich;2;Chrom;;;20-100;20;;100;µg/Tag;ug;;Schätzwert;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Chrom;;;20-100;20;;100;µg/Tag;ug;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Männlich;2;Chrom;;;20-100;20;;100;µg/Tag;ug;;Schätzwert;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Chrom;;;20-100;20;;100;µg/Tag;ug;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Männlich;2;Chrom;;;20-100;20;;100;µg/Tag;ug;;Schätzwert;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Chrom;;;20-100;20;;100;µg/Tag;ug;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Männlich;2;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Männlich;2;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
19 bis unter 25 Jahre;7;;;Weiblich;1;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Männlich;2;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Männlich;2;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
65 Jahre und älter;10;;;Männlich;2;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
65 Jahre und älter;10;;;Weiblich;1;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
1. Trimester;8;1;;Weiblich;1;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
2. Trimester;8;1;;Weiblich;1;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
3. Trimester;8;1;;Weiblich;1;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
Stillende;8;;1;Weiblich;1;Chrom;;;30-100;30;;100;µg/Tag;ug;;Schätzwert;;
1 bis unter 4 Jahre;1;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
4 bis unter 7 Jahre;2;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
7 bis unter 10 Jahre;3;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
10 bis unter 13 Jahre;4;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
13 bis unter 15 Jahre;5;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
15 bis unter 19 Jahre;6;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
19 bis unter 25 Jahre;7;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
19 bis unter 25 Jahre;7;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
25 bis unter 51 Jahre;8;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
51 bis unter 65 Jahre;9;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
65 Jahre und älter;10;;;Männlich;2;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
65 Jahre und älter;10;;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
1. Trimester;8;1;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
2. Trimester;8;1;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
3. Trimester;8;1;;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
Stillende;8;;1;Weiblich;1;Einfach ungesättigte Fettsäuren;104;;>10;10;;;% der Energie;%;;;;
1 bis unter 4 Jahre;1;;;Männlich;2;Eisen;33;;7;;7;;mg/Tag;mg;;Empfohlene Zufuhr;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Eisen;33;;7;;7;;mg/Tag;mg;;Empfohlene Zufuhr;;
4 bis unter 7 Jahre;2;;;Männlich;2;Eisen;33;;7;;7;;mg/Tag;mg;;Empfohlene Zufuhr;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Eisen;33;;7;;7;;mg/Tag;mg;;Empfohlene Zufuhr;;
7 bis unter 10 Jahre;3;;;Männlich;2;Eisen;33;;#;;10;;mg/Tag;mg;;Empfohlene Zufuhr;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Eisen;33;;#;;10;;mg/Tag;mg;;Empfohlene Zufuhr;;
10 bis unter 13 Jahre;4;;;Männlich;2;Eisen;33;;#;;14;;mg/Tag;mg;;Empfohlene Zufuhr;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Eisen;33;;#;;14;;mg/Tag;mg;;Empfohlene Zufuhr;ak;Bei frühzeitiger Menarche müssen menstruelle Eisenverluste ersetzt werden, wenn Menstruationsstärke und -zyklus bereits regelmäßig sind. Der physiologische Eisenbedarf entspricht in diesem Fall dem von prämenopausalen Frauen, wodurch sich eine empfohlene Zufuhr von 16 mg Eisen/Tag ergibt.
13 bis unter 15 Jahre;5;;;Männlich;2;Eisen;33;;#;;11;;mg/Tag;mg;;Empfohlene Zufuhr;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Eisen;33;;#;;16;;mg/Tag;mg;;Empfohlene Zufuhr;v;Bei Jugendlichen und Frauen, die nicht menstruieren (u. a. aufgrund der Verwendung von oralen Kontrazeptiva, die durchgängig ohne Pause eingenommen werden, frühere Perimenopause) wird basierend auf den Werten für Männer eine empfohlene Zufuhr von 11 mg Eisen/Tag angegeben. Für Schwangere und für Frauen nach einer Geburt gelten die jeweiligen Referenzwerte.
15 bis unter 19 Jahre;6;;;Männlich;2;Eisen;33;;#;;11;;mg/Tag;mg;;Empfohlene Zufuhr;v;Bei Jugendlichen und Frauen, die nicht menstruieren (u. a. aufgrund der Verwendung von oralen Kontrazeptiva, die durchgängig ohne Pause eingenommen werden, frühere Perimenopause) wird basierend auf den Werten für Männer eine empfohlene Zufuhr von 11 mg Eisen/Tag angegeben. Für Schwangere und für Frauen nach einer Geburt gelten die jeweiligen Referenzwerte.
15 bis unter 19 Jahre;6;;;Weiblich;1;Eisen;33;;#;;16;;mg/Tag;mg;;Empfohlene Zufuhr;v;Bei Jugendlichen und Frauen, die nicht menstruieren (u. a. aufgrund der Verwendung von oralen Kontrazeptiva, die durchgängig ohne Pause eingenommen werden, frühere Perimenopause) wird basierend auf den Werten für Männer eine empfohlene Zufuhr von 11 mg Eisen/Tag angegeben. Für Schwangere und für Frauen nach einer Geburt gelten die jeweiligen Referenzwerte.
19 bis unter 25 Jahre;7;;;Männlich;2;Eisen;33;;#;;11;;mg/Tag;mg;;Empfohlene Zufuhr;v;Bei Jugendlichen und Frauen, die nicht menstruieren (u. a. aufgrund der Verwendung von oralen Kontrazeptiva, die durchgängig ohne Pause eingenommen werden, frühere Perimenopause) wird basierend auf den Werten für Männer eine empfohlene Zufuhr von 11 mg Eisen/Tag angegeben. Für Schwangere und für Frauen nach einer Geburt gelten die jeweiligen Referenzwerte.
19 bis unter 25 Jahre;7;;;Weiblich;1;Eisen;33;;#;;16;;mg/Tag;mg;;Empfohlene Zufuhr;v;Bei Jugendlichen und Frauen, die nicht menstruieren (u. a. aufgrund der Verwendung von oralen Kontrazeptiva, die durchgängig ohne Pause eingenommen werden, frühere Perimenopause) wird basierend auf den Werten für Männer eine empfohlene Zufuhr von 11 mg Eisen/Tag angegeben. Für Schwangere und für Frauen nach einer Geburt gelten die jeweiligen Referenzwerte.
25 bis unter 51 Jahre;8;;;Männlich;2;Eisen;33;;#;;11;;mg/Tag;mg;;Empfohlene Zufuhr;v;Bei Jugendlichen und Frauen, die nicht menstruieren (u. a. aufgrund der Verwendung von oralen Kontrazeptiva, die durchgängig ohne Pause eingenommen werden, frühere Perimenopause) wird basierend auf den Werten für Männer eine empfohlene Zufuhr von 11 mg Eisen/Tag angegeben. Für Schwangere und für Frauen nach einer Geburt gelten die jeweiligen Referenzwerte.
25 bis unter 51 Jahre;8;;;Weiblich;1;Eisen;33;;#;;16;;mg/Tag;mg;;Empfohlene Zufuhr;v;Bei Jugendlichen und Frauen, die nicht menstruieren (u. a. aufgrund der Verwendung von oralen Kontrazeptiva, die durchgängig ohne Pause eingenommen werden, frühere Perimenopause) wird basierend auf den Werten für Männer eine empfohlene Zufuhr von 11 mg Eisen/Tag angegeben. Für Schwangere und für Frauen nach einer Geburt gelten die jeweiligen Referenzwerte.
51 bis unter 65 Jahre;9;;;Männlich;2;Eisen;33;;#;;11;;mg/Tag;mg;;Empfohlene Zufuhr;v;Bei Jugendlichen und Frauen, die nicht menstruieren (u. a. aufgrund der Verwendung von oralen Kontrazeptiva, die durchgängig ohne Pause eingenommen werden, frühere Perimenopause) wird basierend auf den Werten für Männer eine empfohlene Zufuhr von 11 mg Eisen/Tag angegeben. Für Schwangere und für Frauen nach einer Geburt gelten die jeweiligen Referenzwerte.
51 bis unter 65 Jahre;9;;;Weiblich;1;Eisen;33;;#;;16;;mg/Tag;mg;;Empfohlene Zufuhr;v;Bei Jugendlichen und Frauen, die nicht menstruieren (u. a. aufgrund der Verwendung von oralen Kontrazeptiva, die durchgängig ohne Pause eingenommen werden, frühere Perimenopause) wird basierend auf den Werten für Männer eine empfohlene Zufuhr von 11 mg Eisen/Tag angegeben. Für Schwangere und für Frauen nach einer Geburt gelten die jeweiligen Referenzwerte.
65 Jahre und älter;10;;;Männlich;2;Eisen;33;;#;;11;;mg/Tag;mg;;Empfohlene Zufuhr;;
65 Jahre und älter;10;;;Weiblich;1;Eisen;33;;#;;14;;mg/Tag;mg;;Empfohlene Zufuhr;;
1. Trimester;8;1;;Weiblich;1;Eisen;33;;#;;27;;mg/Tag;mg;;Empfohlene Zufuhr;;
2. Trimester;8;1;;Weiblich;1;Eisen;33;;#;;27;;mg/Tag;mg;;Empfohlene Zufuhr;;
3. Trimester;8;1;;Weiblich;1;Eisen;33;;#;;27;;mg/Tag;mg;;Empfohlene Zufuhr;;
Stillende;8;;1;Weiblich;1;Eisen;33;;#;;16;;mg/Tag;mg;;Empfohlene Zufuhr;w;Diese Angabe gilt für stillende und nicht stillende Frauen nach der Geburt zum Ausgleich der Verluste während der Schwangerschaft.
2. Trimester;8;1;;Weiblich;1;Energie;1;;#;;250;;kcal/Tag;kcal;Richtwert für die zusätzliche Energiezufuhr für Stillende bei ausschließlichem Stillen während der ersten 4 bis 6 Monate;Richtwert;ad;Diese Angaben gelten nur bei Normalgewicht vor der Schwangerschaft, bei einer wünschenswerten Gewichtsentwicklung während der Schwangerschaft (Körpergewichtszunahme von 12 kg bis Ende der Schwangerschaft) und bei unverminderter körperlicher Aktivität.
3. Trimester;8;1;;Weiblich;1;Energie;1;;#;;500;;kcal/Tag;kcal;Richtwert für die zusätzliche Energiezufuhr für Stillende bei ausschließlichem Stillen während der ersten 4 bis 6 Monate;Richtwert;ad;Diese Angaben gelten nur bei Normalgewicht vor der Schwangerschaft, bei einer wünschenswerten Gewichtsentwicklung während der Schwangerschaft (Körpergewichtszunahme von 12 kg bis Ende der Schwangerschaft) und bei unverminderter körperlicher Aktivität.
Stillende;8;;1;Weiblich;1;Energie;1;;#;;500;;kcal/Tag;kcal;Richtwert für die zusätzliche Energiezufuhr für Stillende bei ausschließlichem Stillen während der ersten 4 bis 6 Monate;Richtwert;;
1 bis unter 4 Jahre;1;;;Männlich;2;Energie;1;1,4;#;;1200;;kcal/Tag;kcal;;Richtwert;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Energie;1;1,4;#;;1100;;kcal/Tag;kcal;;Richtwert;;
4 bis unter 7 Jahre;2;;;Männlich;2;Energie;1;1,4;#;;1400;;kcal/Tag;kcal;;Richtwert;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Energie;1;1,4;#;;1300;;kcal/Tag;kcal;;Richtwert;;
7 bis unter 10 Jahre;3;;;Männlich;2;Energie;1;1,4;#;;1700;;kcal/Tag;kcal;;Richtwert;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Energie;1;1,4;#;;1500;;kcal/Tag;kcal;;Richtwert;;
10 bis unter 13 Jahre;4;;;Männlich;2;Energie;1;1,4;#;;1900;;kcal/Tag;kcal;;Richtwert;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Energie;1;1,4;#;;1700;;kcal/Tag;kcal;;Richtwert;;
13 bis unter 15 Jahre;5;;;Männlich;2;Energie;1;1,4;#;;2300;;kcal/Tag;kcal;;Richtwert;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Energie;1;1,4;#;;1900;;kcal/Tag;kcal;;Richtwert;;
15 bis unter 19 Jahre;6;;;Männlich;2;Energie;1;1,4;#;;2600;;kcal/Tag;kcal;;Richtwert;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Energie;1;1,4;#;;2000;;kcal/Tag;kcal;;Richtwert;;
19 bis unter 25 Jahre;7;;;Männlich;2;Energie;1;1,4;#;;2400;;kcal/Tag;kcal;;Richtwert;;
19 bis unter 25 Jahre;7;;;Weiblich;1;Energie;1;1,4;#;;1900;;kcal/Tag;kcal;;Richtwert;;
25 bis unter 51 Jahre;8;;;Männlich;2;Energie;1;1,4;#;;2300;;kcal/Tag;kcal;;Richtwert;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Energie;1;1,4;#;;1800;;kcal/Tag;kcal;;Richtwert;;
51 bis unter 65 Jahre;9;;;Männlich;2;Energie;1;1,4;#;;2200;;kcal/Tag;kcal;;Richtwert;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Energie;1;1,4;#;;1700;;kcal/Tag;kcal;;Richtwert;;
65 Jahre und älter;10;;;Männlich;2;Energie;1;1,4;#;;2100;;kcal/Tag;kcal;;Richtwert;;
65 Jahre und älter;10;;;Weiblich;1;Energie;1;1,4;#;;1700;;kcal/Tag;kcal;;Richtwert;;
1 bis unter 4 Jahre;1;;;Männlich;2;Energie;1;1,6;#;;1300;;kcal/Tag;kcal;;Richtwert;;
1 bis unter 4 Jahre;1;;;Weiblich;1;Energie;1;1,6;#;;1200;;kcal/Tag;kcal;;Richtwert;;
4 bis unter 7 Jahre;2;;;Männlich;2;Energie;1;1,6;#;;1600;;kcal/Tag;kcal;;Richtwert;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Energie;1;1,6;#;;1500;;kcal/Tag;kcal;;Richtwert;;
7 bis unter 10 Jahre;3;;;Männlich;2;Energie;1;1,6;#;;1900;;kcal/Tag;kcal;;Richtwert;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Energie;1;1,6;#;;1800;;kcal/Tag;kcal;;Richtwert;;
10 bis unter 13 Jahre;4;;;Männlich;2;Energie;1;1,6;#;;2200;;kcal/Tag;kcal;;Richtwert;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Energie;1;1,6;#;;2000;;kcal/Tag;kcal;;Richtwert;;
13 bis unter 15 Jahre;5;;;Männlich;2;Energie;1;1,6;#;;2600;;kcal/Tag;kcal;;Richtwert;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Energie;1;1,6;#;;2200;;kcal/Tag;kcal;;Richtwert;;
15 bis unter 19 Jahre;6;;;Männlich;2;Energie;1;1,6;#;;3000;;kcal/Tag;kcal;;Richtwert;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Energie;1;1,6;#;;2300;;kcal/Tag;kcal;;Richtwert;;
19 bis unter 25 Jahre;7;;;Männlich;2;Energie;1;1,6;#;;2800;;kcal/Tag;kcal;;Richtwert;;
19 bis unter 25 Jahre;7;;;Weiblich;1;Energie;1;1,6;#;;2200;;kcal/Tag;kcal;;Richtwert;;
25 bis unter 51 Jahre;8;;;Männlich;2;Energie;1;1,6;#;;2700;;kcal/Tag;kcal;;Richtwert;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Energie;1;1,6;#;;2100;;kcal/Tag;kcal;;Richtwert;;
51 bis unter 65 Jahre;9;;;Männlich;2;Energie;1;1,6;#;;2500;;kcal/Tag;kcal;;Richtwert;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Energie;1;1,6;#;;2000;;kcal/Tag;kcal;;Richtwert;;
65 Jahre und älter;10;;;Männlich;2;Energie;1;1,6;#;;2500;;kcal/Tag;kcal;;Richtwert;;
65 Jahre und älter;10;;;Weiblich;1;Energie;1;1,6;#;;1900;;kcal/Tag;kcal;;Richtwert;;
4 bis unter 7 Jahre;2;;;Männlich;2;Energie;1;1,8;#;;1800;;kcal/Tag;kcal;;Richtwert;;
4 bis unter 7 Jahre;2;;;Weiblich;1;Energie;1;1,8;#;;1700;;kcal/Tag;kcal;;Richtwert;;
7 bis unter 10 Jahre;3;;;Männlich;2;Energie;1;1,8;#;;2100;;kcal/Tag;kcal;;Richtwert;;
7 bis unter 10 Jahre;3;;;Weiblich;1;Energie;1;1,8;#;;2000;;kcal/Tag;kcal;;Richtwert;;
10 bis unter 13 Jahre;4;;;Männlich;2;Energie;1;1,8;#;;2400;;kcal/Tag;kcal;;Richtwert;;
10 bis unter 13 Jahre;4;;;Weiblich;1;Energie;1;1,8;#;;2200;;kcal/Tag;kcal;;Richtwert;;
13 bis unter 15 Jahre;5;;;Männlich;2;Energie;1;1,8;#;;2900;;kcal/Tag;kcal;;Richtwert;;
13 bis unter 15 Jahre;5;;;Weiblich;1;Energie;1;1,8;#;;2500;;kcal/Tag;kcal;;Richtwert;;
15 bis unter 19 Jahre;6;;;Männlich;2;Energie;1;1,8;#;;3400;;kcal/Tag;kcal;;Richtwert;;
15 bis unter 19 Jahre;6;;;Weiblich;1;Energie;1;1,8;#;;2600;;kcal/Tag;kcal;;Richtwert;;
19 bis unter 25 Jahre;7;;;Männlich;2;Energie;1;1,8;#;;3100;;kcal/Tag;kcal;;Richtwert;;
19 bis unter 25 Jahre;7;;;Weiblich;1;Energie;1;1,8;#;;2500;;kcal/Tag;kcal;;Richtwert;;
25 bis unter 51 Jahre;8;;;Männlich;2;Energie;1;1,8;#;;3000;;kcal/Tag;kcal;;Richtwert;;
25 bis unter 51 Jahre;8;;;Weiblich;1;Energie;1;1,8;#;;2400;;kcal/Tag;kcal;;Richtwert;;
51 bis unter 65 Jahre;9;;;Männlich;2;Energie;1;1,8;#;;2800;;kcal/Tag;kcal;;Richtwert;;
51 bis unter 65 Jahre;9;;;Weiblich;1;Energie;1;1,8;#;;2200;;kcal/Tag;kcal;;Richtwert;;
65 Jahre und älter;10;;;Männlich;2;Energie;1;1,8;#;;2800;;kcal/Tag;kcal;;Richtwert;;
65 Jahre und älter;10;;;Weiblich;1;Energie;1;1,8;#;;2100;;kcal/Tag;kcal;;Richtwert;;
1 bis unter 4 Jahre;1;;;Männlich;2;EPA - Eicosapentaensäure Omega 3;114;;#;;83,3;;mg/Tag;mg;Für die primäre Prävention der koronaren Herzkrankheit wird in der Literatur eine Zufuhr von 250 mg langkettigen n-3 Fettsäuren/Tag als angemessen geschätzt.;;;
1 bis unter 4 Jahre;1;;;Weiblich;1;EPA - Eicosapentaensäure Omega 3;114;;#;;83,3;;mg/Tag;mg;Für die primäre Prävention der koronaren Herzkrankheit wird in der Literatur eine Zufuhr von 250 mg langkettigen n-3 Fettsäuren/Tag als angemessen geschätzt.;;;
4 bis unter 7 Jahre;2;;;Männlich;2;EPA - Eicosapentaensäure Omega 3;114;;#;;83,3;;mg/Tag;mg;Für die primäre Prävention der koronaren Herzkrankheit wird in der Literatur eine Zufuhr von 250 mg langkettigen n-3 Fettsäuren/Tag als angemessen geschätzt.;;;
4 bis unter 7 Jahre;2;;;Weiblich;1;EPA - Eicosapentaensäure Omega 3;114;;#;;83,3;;mg/Tag;mg;Für die primäre Prävention der koronaren Herzkrankheit wird in der Literatur eine Zufuhr von 250 mg langkettigen n-3 Fettsäuren/Tag als angemessen geschätzt.;;;
7 bis unter 10 Jahre;3;;;Männlich;2;EPA - Eicosapentaensäure Omega 3;114;;#;;83,3;;mg/Tag;mg;Für die primäre Prävention der koronaren Herzkrankheit wird in der Literatur eine Zufuhr von 250 mg langkettigen n-3 Fettsäuren/Tag als angemessen geschätzt.;;;
7 bis unter 10 Jahre;3;;;Weiblich;1;EPA - Eicosapentaensäure Omega 3;114;;#;;83,3;;mg/Tag;mg;Für die primäre Prävention der koronaren Herzkrankheit wird in der Literatur eine Zufuhr von 250 mg langkettigen n-3 Fettsäuren/Tag als angemessen geschätzt.;;;
10 bis unter 13 Jahre;4;;;Männlich;2;EPA - Eicosapentaensäure Omega 3;114;;#;;83,3;;mg/Tag;mg;Für die primäre Prävention der koronaren Herzkrankheit wird in der Literatur eine Zufuhr von 250 mg langkettigen n-3 Fettsäuren/Tag als angemessen geschätzt.;;;
10 bis unter 13 Jahre;4;;;Weiblich;1;EPA - Eicosapentaensäure Omega 3;114;;#;;83,3;;mg/Tag;mg;Für die primäre Prävention der koronaren Herzkrankheit wird in der Literatur eine Zufuhr von 250 mg langkettigen n-3 Fettsäuren/Tag als angemessen geschätzt.;;;
